182,589413.4198173514,4502596.017381826
183,589527.0829502402,4503763.3416183395
184,591382.2936524655,4505884.799642599
185,590525.7036876337,4505253.472414941
186,586501.2400525704,4504510.295468844
187,585652.6925720013,4505082.664298999
188,593262.0887229226,4503198.595364077
189,592938.3767804053,4502015.4315746315
190,588740.826589313,4507547.148231709
191,588881.5331831108,4506445.697217358
192,588026.347989665,4506910.589895224
193,588569.3082856515,4507401.715032488
194,589553.9931088304,4506844.663399804
195,590228.891709709,4506707.354660446
196,591989.8844693959,4505976.478807934
197,589955.547081127,4505664.824575202
198,588792.5083262535,4505388.769832852
199,588609.2745080383,4508623.397284362
200,588413.5986016353,4494318.954082544
201,586780.3318146769,4492637.83046965
202,586114.6490996698,4504702.753423779
203,593045.1344896606,4501492.142919327
204,594453.651826702,4502330.624592099
205,584824.0441339001,4497706.943735298
206,587701.0100036811,4498837.845870348
207,588920.228080148,4499324.510459531
208,594720.6355386821,4504023.658579564
209,588769.8983741465,4503808.8988245
210,588705.2038782146,4502637.6572256405
211,587304.9086906422,4492236.198995435
212,586298.75067262,4504153.893236804
213,588080.887248286,4503135.4682305455
214,587788.0447103807,4500978.5110083595
215,593478.0637488111,4502131.718112339
216,588693.3897814079,4502438.625005739
217,585127.7484064528,4502101.2194087505
218,587701.7795462941,4501885.841687945
219,591130.1829105661,4503668.010730743
220,592048.8922604605,4503613.274931814
221,592233.2809087641,4501871.83204181
222,592787.4497861984,4499974.744075945
223,591669.8769093804,4501753.088328857
224,588505.7452735959,4493475.838855857
225,594589.934634546,4503184.038981728
226,584781.1732865795,4503083.751099048
227,588680.680273923,4501889.227150777
228,592827.9705861356,4502529.200672824
229,591049.9017321867,4502117.42392609
230,585944.3849066141,4503444.357658879
231,590506.5379795557,4503706.489216886
232,590337.7903920852,4502540.23682784
233,593789.8206496633,4503019.348986997
234,593665.4199847749,4503606.8730037175
235,593947.1146265123,4502225.892101369
236,586669.8723330392,4492207.7849668125
237,592583.9350630287,4504758.864925056
238,588743.4592526458,4501220.194755563
239,591985.1397867528,4505975.9210987585
240,585600.313133935,4506117.303440262
241,588783.3683566097,4516014.70932135
242,587614.7531089615,4516642.313958004
243,587007.2211526942,4516969.767568686
244,589053.8822390293,4516516.041408009
245,587882.1223990923,4517141.473143436
246,588347.9793387916,4516900.674660513
247,588598.6045875914,4517311.488790914
248,589282.906439204,4516942.210786375
249,588115.7627572871,4517573.482563743
250,587389.7377955408,4517959.341232643
251,588946.053492644,4517956.076855855
252,589627.2123781446,4517579.629595972
253,588342.3578932708,4518280.122285851
254,587853.6554614721,4518817.164118362
255,588719.8486438567,4518988.782904545
256,589327.8214340704,4518664.636084616
257,588197.4658919239,4519456.949459988
258,589707.4109297954,4519365.932197033
259,588987.8328635037,4519762.375897892
260,588501.589219501,4520021.622326814
261,589618.0210584867,4519775.085904993
262,585292.3787556542,4509774.144843037
263,584706.0078575041,4510082.876590091
264,584461.581633857,4510215.362520242
265,589459.0125571827,4520422.272332501
266,589258.5828330356,4520522.450457714
267,588960.5630421191,4520872.285496113
268,589359.456618276,4521195.947726056
269,589404.4587739119,4521645.649695302
270,589382.8259545737,4521655.901464005
271,589350.5662628311,4522262.158551728
272,589493.8558640634,4522751.5395561475
273,589880.5677850548,4522579.271152773
274,584608.387293834,4510492.389692398
275,589712.8374790663,4523442.335027332
276,590254.539535299,4523273.222522348
277,585917.2282260855,4509433.317077449
278,590915.7743868869,4524631.994676709
279,591107.3072682222,4524273.189448506
280,591414.4575128901,4524839.654948376
281,591868.1904676465,4525412.098959765
282,585581.6754400766,4510408.398646712
283,584553.44378941,4510966.304225753
284,585040.0819936949,4510703.830782101
285,585337.9074733165,4510540.563891112
286,584793.7954682001,4510834.345722563
287,585771.9337935997,4510759.751148567
288,585376.9298707743,4510974.545408158
289,584984.161742245,4511186.347011438
290,585205.4780075889,4508571.799152946
291,585957.2623876379,4511105.1943025
292,584967.7698188315,4511737.391225167
293,585434.1568157991,4511429.421341235
294,585211.0149838531,4511606.382286051
295,585522.8602098726,4509643.576365797
296,585753.8715067619,4512038.525717521
297,585272.6834072953,4512298.558256841
298,585984.0552271885,4512463.545461451
299,585778.6673271119,4512661.791802025
300,585577.2863809554,4512865.618767906
301,585751.245607807,4512769.629879003
302,586780.4926467581,4512304.301414792
303,586084.1153909281,4513227.770105675
304,586325.2794157271,4513096.844102779
305,587090.4937440046,4512876.707140024
306,585922.593924491,4513506.111485398
307,585933.6707045776,4513500.167917318
308,586447.6611779216,4512666.46008417
309,586714.3625269115,4513161.290681388
310,586025.8611811907,4511885.943436085
311,585889.3034530007,4514152.681335008
312,587430.060968678,4513505.55859977
313,586414.2706697679,4514417.500389527
314,585908.5613706883,4514695.6228188295
315,587777.162414756,4514151.62975823
316,586065.4491203394,4515262.109323109
317,585933.0196836857,4512946.416213249
318,586763.7553195844,4515066.735083626
319,588129.3729097674,4514803.71186059
320,586963.7301170218,4515435.930771665
321,586354.118763985,4515762.969013205
322,584221.9594690695,4510351.424082129
323,585083.8210040339,4509337.170447678
324,588514.2523585234,4515514.249809545
325,587346.1120920168,4516146.915180375
326,586741.0244733429,4516471.064305738
327,585170.2395129508,4509257.444612183
328,584901.3978172147,4508818.983088133
329,584960.9725212902,4508197.383021444
330,583292.7834318889,4506467.977846056
331,583571.9059213118,4506714.341192182
332,584817.926195262,4508733.526676661
333,583765.5389690103,4507092.682534089
334,584011.1284494954,4507286.414933407
335,584414.3752830802,4507981.764333538
336,583998.1817983227,4508362.503834924
337,584465.1703750256,4507936.068373462
338,584300.4493065587,4508088.955894568
339,583917.6087678829,4508436.419743836
340,587158.9977943802,4517531.30992596
341,583788.936394161,4507583.897534726
342,584140.5517670959,4507379.792250548
343,583682.4681481959,4507649.179579964
344,584205.2406644473,4509664.2665469665
345,583870.8494695841,4507402.398587283
346,585455.3800412201,4508004.377914882
347,590398.5820488513,4524380.3718244275
348,590625.979669456,4523936.7369371075
349,585291.2507139703,4507525.829518954
350,583873.0808596165,4508054.991173407
351,583700.7094213167,4507132.750144304
352,583815.2183196547,4507062.380006513
353,583929.3401193519,4506989.6138029685
354,586351.9249086019,4511718.956208947
355,586439.9208012195,4511668.379063283
356,586291.8890907093,4511754.160542603
357,584982.427636957,4507957.547237275
358,583997.578415212,4509108.925082905
359,587130.5405834558,4512941.986583056
360,592687.1955062102,4503675.871254851
361,587240.0342674754,4513149.17585825
362,586857.7437421082,4512443.346063199
363,583819.0838756685,4507318.437087814
364,584640.0297670547,4508631.039622933
365,583378.1956325959,4506784.234753328
366,588340.2232316983,4512557.853541745
367,584110.9649856851,4508764.733294029
368,584696.3146033001,4508413.075791954
369,585562.5989806924,4512142.482422512
370,585218.341281082,4509811.597287408
371,584357.4354137853,4509456.742262071
372,583485.5667877333,4506786.036118457
373,583672.79257848,4506634.453582921
374,583393.7210710146,4506205.29314939
375,596007.5990844902,4511612.274832743
376,598281.0909716443,4504106.446611034
377,597735.355662534,4505565.740227089
378,598773.900953268,4504415.782361212
379,598243.1426634331,4505763.123063047
380,596587.7302071984,4511808.707173259
381,598935.2008452917,4506157.981090485
382,583417.0865305619,4507127.515161693
383,601952.6965195725,4507340.035322126
384,602673.0301139336,4507551.329596813
385,589275.5909511403,4511988.0692317365
386,588763.4710197734,4510941.005401667
387,589062.3591774754,4511280.548531017
388,591032.4011235549,4513440.026677555
389,590193.8012638002,4510958.491579905
390,590340.9345281858,4512287.063707107
391,590504.2399021076,4511788.1767326025
392,590079.4344676089,4511853.40340317
393,590821.1940613418,4510871.655646152
394,589025.5898847169,4511122.23132895
395,591652.2865125156,4512319.151062946
396,591292.1848801761,4510806.901829578
397,591814.9023852558,4510926.22486271
398,592581.2263878986,4511093.669605824
399,596070.5285994472,4509421.1749697765
400,593068.1226422796,4511516.732574328
401,596802.9533572209,4509079.824680317
402,593177.3016483997,4511183.689421191
403,597632.5898669554,4508479.0909239035
404,593588.4109370386,4511246.6879876545
405,598165.618031348,4508174.155854527
406,595773.0978868263,4505120.233558718
407,596525.9885362912,4503802.124294988
408,594221.3857636374,4511340.857704498
409,596313.6606652862,4505239.17295736
410,597128.9382753591,4503858.416494173
411,594859.564991143,4511438.499795368
412,598610.7676973883,4502422.798563232
413,591304.466496576,4513790.811124608
414,599325.8521763115,4493190.157561869
415,604784.8633247989,4495075.953713851
416,604200.2908643269,4494547.9425425725
417,603629.9399884407,4494299.793432164
418,602416.2392364632,4494208.485066108
419,601880.8051682664,4494056.384646337
420,600333.1000814735,4493671.167789414
421,599847.664340968,4493411.321440332
422,600184.4852731377,4495915.430786842
423,590702.0409280716,4512889.608286194
424,589156.1596038189,4511154.887789097
425,591921.3445074612,4514476.234223202
426,594475.2136526726,4510703.082862609
427,605412.4548804507,4495633.387758411
428,592761.6497324689,4506555.404073081
429,593201.7208917286,4506706.7967566205
430,594780.4226052103,4510169.779320533
431,598874.701160333,4501731.545039307
432,588703.1348941434,4510660.518615219
433,601381.4879689526,4506421.752378972
434,599951.3905552255,4506398.969913829
435,595443.8308516619,4511526.536828071
436,599356.2506650956,4504591.099714536
437,598744.8516151712,4512725.769103492
438,593827.9433739928,4507412.990161799
439,592274.8409075903,4511944.112014866
440,601132.0992819373,4507000.161977876
441,589708.8107319145,4511430.314885047
442,589469.8628061804,4511607.870592082
443,597715.8913715188,4503930.829479155
444,598388.6658936929,4492816.303302006
445,593558.482170402,4511243.583124991
446,592277.0013752108,4506340.950872234
447,591254.5866476254,4512534.26605032
448,600726.7617505627,4506196.326998319
449,600551.6146931923,4506774.53166316
450,598756.2657202726,4507687.46638724
451,599627.3910952854,4507142.499064514
452,588321.3047758318,4510718.31464215
453,597647.7842571186,4512241.360380346
454,596981.2928993693,4505384.984106003
455,595386.5044288298,4509787.577316276
456,569627.1513811675,4488102.542875943
457,563901.9011614178,4485248.57905553
458,573076.2493753303,4489889.5027767075
459,578510.0278799984,4497215.265884865
460,576516.9530629535,4493532.817169075
461,570709.569856889,4488527.676261015
462,575414.3506880957,4492443.987901723
463,577509.8654144458,4495129.030466676
464,571897.100701665,4489324.4368720865
465,568404.2400352543,4487292.176854923
466,575944.8358072317,4492958.25288456
467,564500.8510479712,4485537.7942329915
468,574771.0160558939,4491823.156741973
469,573954.7238676874,4490822.554936856
470,577181.2563288261,4494316.668611829
471,566327.1555864002,4486093.2926728595
472,567726.140128473,4486393.595146677
473,565312.0938333038,4485737.116306762
474,578274.717435436,4499580.403354093
475,578209.5638084355,4497841.438178152
476,578242.7914637083,4498898.942275504
477,563292.1172580556,4484900.921251608
478,586246.1306210454,4492162.722835187
479,583652.3638330435,4507337.316220281
480,585513.1770191242,4512170.062189559
481,602356.9561669775,4499829.669655836
482,602526.112504933,4499699.646828213
483,602985.6731458901,4499897.286220534
484,603245.7503829238,4500232.851042057
485,602880.326628096,4500459.602709553
486,602433.3533596311,4500363.8128236225
487,600903.1428474564,4501689.113908147
488,599552.1129832724,4502056.229470152
489,598862.0205107569,4501868.071868393
490,600689.9370847167,4506179.234498333
